Entity,Code,Year,Coal production - TWh,Oil production - TWh,Gas production - TWh
Bangladesh,BGD,2014,,,230.2227
Bangladesh,BGD,2015,,,258.54062
Bangladesh,BGD,2016,,,264.50946
Bangladesh,BGD,2017,,,265.92673
Bangladesh,BGD,2018,,,265.8177
Bangladesh,BGD,2019,,,252.84433
Bangladesh,BGD,2020,,,237.309
Bangladesh,BGD,2021,,,236.10979
Bangladesh,BGD,2022,,,232.63031
Bolivia,BOL,1970,,,0.41868
Bolivia,BOL,1971,,,0.41868
Bolivia,BOL,1972,,,11.1648
Bolivia,BOL,1973,,,17.212399
Bolivia,BOL,1974,,,18.01487
Bolivia,BOL,1975,,,17.759008
Bolivia,BOL,1976,,,18.305618
Bolivia,BOL,1977,,,19.31743
Bolivia,BOL,1978,,,19.03831
Bolivia,BOL,1979,,,20.8177
Bolivia,BOL,1980,,,25.52785
Bolivia,BOL,1981,,,27.22583
Bolivia,BOL,1982,,,28.23764
Bolivia,BOL,1983,,,27.10953
Bolivia,BOL,1984,,,26.07446
Bolivia,BOL,1985,,,25.84186
Bolivia,BOL,1986,,,26.31869
Bolivia,BOL,1987,,,27.52821
Bolivia,BOL,1988,,,29.098259
Bolivia,BOL,1989,,,30.691568
Bolivia,BOL,1990,,,31.36611
Bolivia,BOL,1991,,,31.180029
Bolivia,BOL,1992,,,28.311234
Bolivia,BOL,1993,,,28.246838
Bolivia,BOL,1994,,,30.458204
Bolivia,BOL,1995,,,30.43367
Bolivia,BOL,1996,,,30.733114
Bolivia,BOL,1997,,,25.90445
Bolivia,BOL,1998,,,27.055002
Bolivia,BOL,1999,,,21.784061
Bolivia,BOL,2000,,,31.224026
Bolivia,BOL,2001,,,45.47095
Bolivia,BOL,2002,,,58.258457
Bolivia,BOL,2003,,,66.95388
Bolivia,BOL,2004,,,94.1988
Bolivia,BOL,2005,,,116.21581
Bolivia,BOL,2006,,,124.45292
Bolivia,BOL,2007,,,133.30193
Bolivia,BOL,2008,,,137.92018
Bolivia,BOL,2009,,,118.81584
Bolivia,BOL,2010,,,137.14502
Bolivia,BOL,2011,,,150.34001
Bolivia,BOL,2012,,,168.59474
Bolivia,BOL,2013,,,195.75163
Bolivia,BOL,2014,,,204.26024
Bolivia,BOL,2015,,,200.93651
Bolivia,BOL,2016,,,188.99503
Bolivia,BOL,2017,,,185.93495
Bolivia,BOL,2018,,,173.31442
Bolivia,BOL,2019,,,150.94989
Bolivia,BOL,2020,,,146.93135
Bolivia,BOL,2021,,,151.49698
Bolivia,BOL,2022,,,134.00737
Brazil,BRA,1981,33.744057,134.21123,9.123889
Brazil,BRA,1982,37.195045,163.54337,13.037024
Brazil,BRA,1983,39.68397,207.35083,17.629381
Brazil,BRA,1984,44.539185,290.23807,20.518612
Brazil,BRA,1985,45.45385,342.74146,25.739506
Brazil,BRA,1986,43.101746,360.37137,29.977043
Brazil,BRA,1987,39.264877,358.51154,33.484673
Brazil,BRA,1988,42.773262,350.34323,33.697563
Brazil,BRA,1989,38.603477,374.16556,34.54913
Brazil,BRA,1990,19.62071,396.90588,31.455135
Brazil,BRA,1991,23.470465,392.28058,32.700607
Brazil,BRA,1992,21.972292,398.22037,37.04399
Brazil,BRA,1993,21.837793,406.4251,43.394627
Brazil,BRA,1994,24.35495,421.4718,47.3917
Brazil,BRA,1995,23.892641,436.17145,52.304947
Brazil,BRA,1996,22.26761,494.66245,57.157547
Brazil,BRA,1997,26.055893,530.28345,62.21663
Brazil,BRA,1998,25.497107,612.65924,65.17325
Brazil,BRA,1999,26.124039,691.94525,76.52524
Brazil,BRA,2000,31.227253,780.2455,77.09713
Brazil,BRA,2001,26.808805,816.74133,78.73798
Brazil,BRA,2002,29.79307,914.1956,95.125755
Brazil,BRA,2003,27.196241,948.01917,103.34111
Brazil,BRA,2004,31.538048,940.91486,113.657776
Brazil,BRA,2005,33.07119,1034.8539,112.414406
Brazil,BRA,2006,33.04171,1093.6329,114.784706
Brazil,BRA,2007,34.01415,1109.1145,115.57735
Brazil,BRA,2008,37.866035,1152.7557,143.76068
Brazil,BRA,2009,35.40279,1232.6158,122.769424
Brazil,BRA,2010,31.785671,1298.3738,150.20552
Brazil,BRA,2011,31.81142,1326.1354,172.26965
Brazil,BRA,2012,33.94787,1306.8228,198.32849
Brazil,BRA,2013,42.165073,1281.0779,219.49594
Brazil,BRA,2014,41.826893,1424.1478,233.47675
Brazil,BRA,2015,33.800484,1537.4033,238.04495
Brazil,BRA,2016,31.147717,1589.9032,241.23576
Brazil,BRA,2017,25.32868,1658.9243,271.8142
Brazil,BRA,2018,27.448559,1635.2148,251.62357
Brazil,BRA,2019,25.144266,1758.4464,257.46527
Brazil,BRA,2020,27.919014,1853.1815,242.36339
Brazil,BRA,2021,33.790585,1824.239,243.32677
Brazil,BRA,2022,29.969172,1896.3617,229.82063
Brazil,BRA,1965,,58.675575,
Brazil,BRA,1966,,71.632545,
Brazil,BRA,1967,,90.1425,
Brazil,BRA,1968,,99.05112,
Brazil,BRA,1969,,108.03546,
Brazil,BRA,1970,,102.25953,0.8110125
Brazil,BRA,1971,,107.041916,1.2874821
Brazil,BRA,1972,,104.99714,1.7538141
Brazil,BRA,1973,,106.482506,2.0072556
Brazil,BRA,1974,,111.1111,3.8624463
Brazil,BRA,1975,,108.2866,4.2071266
Brazil,BRA,1976,,105.45653,4.845799
Brazil,BRA,1977,,101.61979,6.0319047
Brazil,BRA,1978,,101.04517,7.9377837
Brazil,BRA,1979,,104.676834,8.698108
Brazil,BRA,1980,,114.915504,10.168068
Brunei,BRN,1965,,46.11265,
Brunei,BRN,1966,,55.365948,
Brunei,BRN,1967,,59.99259,
Brunei,BRN,1968,,70.595436,
Brunei,BRN,1969,,71.55922,
Brunei,BRN,1970,,78.49919,2.1352499
Brunei,BRN,1971,,74.450874,2.11575
Brunei,BRN,1972,,105.390366,4.3436246
Brunei,BRN,1973,,132.97913,18.968626
Brunei,BRN,1974,,113.27886,41.17425
Brunei,BRN,1975,,106.60955,53.9955
Brunei,BRN,1976,,123.52782,71.214
Brunei,BRN,1977,,129.12744,81.724495
Brunei,BRN,1978,,136.49191,80.10113
Brunei,BRN,1979,,148.17535,83.91824
Brunei,BRN,1980,,136.24884,84.230255
Brunei,BRN,1981,,98.43889,81.548996
Brunei,BRN,1982,,100.906044,81.4515
Brunei,BRN,1983,,101.63282,84.95175
Brunei,BRN,1984,,97.92559,85.96575
Brunei,BRN,1985,,95.0956,83.80612
Brunei,BRN,1986,,93.74967,84.025505
Brunei,BRN,1987,,87.97889,83.8305
Brunei,BRN,1988,,85.20507,87.09675
Brunei,BRN,1989,,84.88347,85.3515
Brunei,BRN,1990,,86.03725,87.02362
Brunei,BRN,1991,,93.08701,88.335
Brunei,BRN,1992,,103.771866,95.082
Brunei,BRN,1993,,99.33859,100.67362
Brunei,BRN,1994,,101.653,101.31225
Brunei,BRN,1995,,99.32618,114.66975
Brunei,BRN,1996,,93.999794,113.67525
Brunei,BRN,1997,,92.58174,113.76299
Brunei,BRN,1998,,89.11289,105.01725
Brunei,BRN,1999,,103.66081,109.473
Brunei,BRN,2000,,110.308174,110.1555
Brunei,BRN,2001,,115.7335,111.12074
Brunei,BRN,2002,,119.65385,111.72524
Brunei,BRN,2003,,122.04537,120.4515
Brunei,BRN,2004,,120.05514,119.26822
Brunei,BRN,2005,,117.379524,117.09442
Brunei,BRN,2006,,125.68926,122.561264
Brunei,BRN,2007,,110.43322,119.47628
Brunei,BRN,2008,,99.55133,118.49997
Brunei,BRN,2009,,95.62808,111.286095
Brunei,BRN,2010,,97.98434,119.75348
Brunei,BRN,2011,,94.01258,124.78791
Brunei,BRN,2012,,90.57037,122.51276
Brunei,BRN,2013,,76.48024,119.01314
Brunei,BRN,2014,,71.56504,126.88146
Brunei,BRN,2015,,71.83905,132.91452
Brunei,BRN,2016,,68.595314,129.42845
Brunei,BRN,2017,,63.8205,128.54907
Brunei,BRN,2018,,62.94827,125.65272
Brunei,BRN,2019,,68.62962,129.80136
Brunei,BRN,2020,,62.556503,126.4079
Brunei,BRN,2021,,60.529842,115.34709
Brunei,BRN,2022,,52.189007,105.93099
Bulgaria,BGR,1981,54.998016,,
Bulgaria,BGR,1982,60.48164,,
Bulgaria,BGR,1983,60.81574,,
Bulgaria,BGR,1984,60.702023,,
Bulgaria,BGR,1985,57.954987,,
Bulgaria,BGR,1986,65.981476,,
Bulgaria,BGR,1987,68.92223,,
Bulgaria,BGR,1988,63.966423,,
Bulgaria,BGR,1989,64.21583,,
Bulgaria,BGR,1990,59.206814,,
Bulgaria,BGR,1991,54.248585,,
Bulgaria,BGR,1992,62.574886,,
Bulgaria,BGR,1993,60.6359,,
Bulgaria,BGR,1994,58.666275,,
Bulgaria,BGR,1995,61.48518,,
Bulgaria,BGR,1996,62.81949,,
Bulgaria,BGR,1997,58.285206,,
Bulgaria,BGR,1998,58.922813,,
Bulgaria,BGR,1999,49.729588,,
Bulgaria,BGR,2000,49.948257,,
Bulgaria,BGR,2001,52.30418,,
Bulgaria,BGR,2002,51.501152,,
Bulgaria,BGR,2003,54.02544,,
Bulgaria,BGR,2004,52.780743,,
Bulgaria,BGR,2005,48.58942,,
Bulgaria,BGR,2006,50.09491,,
Bulgaria,BGR,2007,56.33936,,
Bulgaria,BGR,2008,56.536137,,
Bulgaria,BGR,2009,53.578606,,
Bulgaria,BGR,2010,57.51613,,
Bulgaria,BGR,2011,72.23261,,
Bulgaria,BGR,2012,65.27039,,
Bulgaria,BGR,2013,55.695232,,
Bulgaria,BGR,2014,59.64588,,
Bulgaria,BGR,2015,68.23731,,
Bulgaria,BGR,2016,59.52442,,
Bulgaria,BGR,2017,66.276085,,
Bulgaria,BGR,2018,61.27984,,
Bulgaria,BGR,2019,56.799873,,
Bulgaria,BGR,2020,45.409977,,
Bulgaria,BGR,2021,55.3531,,
Bulgaria,BGR,2022,68.89546,,
CIS (EI),,1981,4027.8452,7080.5767,4407.507
CIS (EI),,1982,4061.56,7123.9683,4742.8296
CIS (EI),,1983,4057.787,7168.0693,5074.364
CIS (EI),,1984,4013.748,7125.8174,5564.0864
CIS (EI),,1985,2876.8975,6860.374,5546.7637
CIS (EI),,1986,2988.7083,7085.0195,5974.689
CIS (EI),,1987,3023.9236,7200.493,6390.7363
CIS (EI),,1988,3102.548,7188.9565,6811.03
CIS (EI),,1989,2989.7112,6997.376,7065.812
CIS (EI),,1990,2871.7485,6571.473,7309.516
CIS (EI),,1991,2689.8613,5940.3447,7198.291
CIS (EI),,1992,2578.7495,5192.873,6950.12
CIS (EI),,1993,2307.5056,4636.559,6799.7305
CIS (EI),,1994,2078.6777,4178.438,6433.262
CIS (EI),,1995,1889.2557,4119.953,6247.6436
CIS (EI),,1996,1809.5308,4057.514,6390.8794
CIS (EI),,1997,1734.601,4156.7925,5961.281
CIS (EI),,1998,1635.7421,4165.942,6138.8906
CIS (EI),,1999,1684.7192,4254.832,6281.019
CIS (EI),,2000,1806.2083,4568.1377,6441.6636
CIS (EI),,2001,1908.6847,4927.0576,6462.5073
CIS (EI),,2002,1813.069,5392.6177,6636.5894
CIS (EI),,2003,1979.3898,5935.0913,6939.6567
CIS (EI),,2004,2047.3529,6466.0645,7103.7236
CIS (EI),,2005,2028.61,6694.0264,7259.1797
CIS (EI),,2006,2139.658,6987.7476,7447.583
CIS (EI),,2007,2180.3328,7269.8765,7555.058
CIS (EI),,2008,2311.7812,7299.158,7754.513
CIS (EI),,2009,2175.5146,7510.874,6701.96
CIS (EI),,2010,2330.255,7679.2314,7395.152
CIS (EI),,2011,2436.5544,7706.8096,7747.7407
CIS (EI),,2012,2585.135,7754.819,7635.306
CIS (EI),,2013,2640.3652,7853.125,7776.1934
CIS (EI),,2014,2666.5254,7887.79,7624.4497
CIS (EI),,2015,2655.599,7952.1694,7501.8384
CIS (EI),,2016,2714.9097,8089.2373,7551.4575
CIS (EI),,2017,2895.1628,8158.4307,8022.823
CIS (EI),,2018,3098.2842,8312.387,8471.549
CIS (EI),,2019,3083.3794,8363.238,8573.992
CIS (EI),,2020,2867.8552,7678.2393,8083.574
CIS (EI),,2021,3110.8142,7866.6035,8911.526
CIS (EI),,2022,3155.8367,7938.099,8059.2466
CIS (EI),,1965,,2824.7874,
CIS (EI),,1966,,3083.113,
CIS (EI),,1967,,3350.603,
CIS (EI),,1968,,3595.996,
CIS (EI),,1969,,3818.129,
CIS (EI),,1970,,4105.8438,1875.0139
CIS (EI),,1971,,4384.5103,2011.9374
CIS (EI),,1972,,4656.652,2097.189
CIS (EI),,1973,,4989.27,2238.3276
CIS (EI),,1974,,5337.007,2468.507
CIS (EI),,1975,,5708.0156,2740.0618
CIS (EI),,1976,,6043.8438,3040.1943
CIS (EI),,1977,,6347.6426,3277.478
CIS (EI),,1978,,6646.906,3525.5696
CIS (EI),,1979,,6810.528,3851.4485
CIS (EI),,1980,,7014.9834,4122.3877
Canada,CAN,1981,269.31723,876.45544,688.2765
Canada,CAN,1982,285.63306,867.18097,722.47125
Canada,CAN,1983,296.11417,913.65857,679.5135
Canada,CAN,1984,387.88895,974.7762,744.75977
Canada,CAN,1985,413.0922,996.51917,805.1368
Canada,CAN,1986,383.92166,997.11,755.1515
Canada,CAN,1987,387.20444,1050.1238,818.5651
Canada,CAN,1988,448.38748,1105.9545,945.26855
Canada,CAN,1989,477.3333,1077.1763,1004.2693
Canada,CAN,1990,464.75027,1078.7738,1034.4779
Canada,CAN,1991,485.54883,1084.0847,1088.7855
Canada,CAN,1992,431.53613,1129.9681,1199.647
Canada,CAN,1993,458.69806,1189.5297,1320.6403
Canada,CAN,1994,482.01913,1240.8297,1429.471
Canada,CAN,1995,500.22504,1301.4706,1527.4125
Canada,CAN,1996,508.94855,1342.7246,1539.1808
Canada,CAN,1997,527.2064,1403.7892,1597.309
Canada,CAN,1998,498.6286,1454.7723,1656.041
Canada,CAN,1999,479.27603,1407.1923,1705.402
Canada,CAN,2000,454.52444,1454.7485,1763.0466
Canada,CAN,2001,462.90137,1467.3573,1794.1923
Canada,CAN,2002,398.45804,1546.8191,1807.2257
Canada,CAN,2003,369.9703,1635.5128,1760.4698
Canada,CAN,2004,394.3739,1688.1901,1767.3519
Canada,CAN,2005,410.7875,1659.3553,1791.5244
Canada,CAN,2006,404.73532,1756.1113,1793.9739
Canada,CAN,2007,415.14722,1810.4688,1746.7911
Canada,CAN,2008,413.9311,1782.1812,1664.916
Canada,CAN,2009,385.47668,1781.1637,1550.5082
Canada,CAN,2010,412.0089,1868.1315,1495.9108
Canada,CAN,2011,412.45026,1978.6213,1510.7133
Canada,CAN,2012,414.82306,2127.2776,1503.052
Canada,CAN,2013,423.78137,2272.614,1519.2034
Canada,CAN,2014,420.55692,2439.7065,1589.916
Canada,CAN,2015,379.0172,2512.9456,1607.5566
Canada,CAN,2016,380.6036,2545.1667,1650.3625
Canada,CAN,2017,369.53775,2751.9355,1712.6847
Canada,CAN,2018,339.41608,2997.575,1767.7682
Canada,CAN,2019,334.6072,3064.065,1696.2695
Canada,CAN,2020,319.25027,2931.024,1656.13
Canada,CAN,2021,336.53418,3100.7773,1723.4872
Canada,CAN,2022,327.52536,3186.427,1850.1636
Canada,CAN,1965,,510.25668,
Canada,CAN,1966,,560.70734,
Canada,CAN,1967,,612.9143,
Canada,CAN,1968,,664.29785,
Canada,CAN,1969,,723.5959,
Canada,CAN,1970,,814.8895,540.1627
Canada,CAN,1971,,874.15466,590.55
Canada,CAN,1972,,1008.47394,666.75
Canada,CAN,1973,,1166.6589,714.37494
Canada,CAN,1974,,1097.7156,699.5541
Canada,CAN,1975,,948.72656,714.5655
Canada,CAN,1976,,875.7928,720.852
Canada,CAN,1977,,878.9293,757.2374
Canada,CAN,1978,,874.45825,730.75793
Canada,CAN,1979,,1003.3732,770.57245
Canada,CAN,1980,,968.42413,712.2795
Chad,TCD,1999,,0,
Chad,TCD,2003,,14.391079,
Chad,TCD,2004,,102.74561,
Chad,TCD,2005,,105.92504,
Chad,TCD,2006,,93.542015,
Chad,TCD,2007,,87.68518,
Chad,TCD,2008,,77.81223,
Chad,TCD,2009,,71.9554,
Chad,TCD,2010,,74.46547,
Chad,TCD,2011,,69.44532,
Chad,TCD,2012,,61.74777,
Chad,TCD,2013,,55.358665,
Chad,TCD,2014,,54.240368,
Chad,TCD,2015,,67.56121,
Chad,TCD,2016,,71.3618,
Chad,TCD,2017,,60.108273,
Chad,TCD,2018,,70.548904,
Chad,TCD,2019,,77.494965,
Chad,TCD,2020,,77.326004,
Chad,TCD,2021,,71.14674,
Chad,TCD,2022,,75.57923,
China,CHN,1981,3614.6038,1177.1886,128.40216
China,CHN,1982,3874.5344,1187.6556,120.23844
China,CHN,1983,4154.8174,1233.5941,123.06047
China,CHN,1984,4589.1978,1332.9143,125.27778
China,CHN,1985,5072.4243,1452.587,130.31711
China,CHN,1986,5198.61,1519.9247,138.6824
China,CHN,1987,5396.901,1560.0482,139.99261
China,CHN,1988,5698.1187,1593.8916,143.72173
China,CHN,1989,6130.173,1600.7532,151.6738
China,CHN,1990,6279.519,1608.5453,154.18336
China,CHN,1991,6323.266,1639.7137,156.11848
China,CHN,1992,6491.7495,1651.9252,159.14207
China,CHN,1993,6691.1455,1675.0688,168.96878
China,CHN,1994,7210.024,1698.9104,176.97124
China,CHN,1995,7912.6504,1733.1027,180.912
China,CHN,1996,8121.8066,1843.5876,202.72221
China,CHN,1997,8068.494,1862.312,228.81587
China,CHN,1998,7745.746,1862.8933,234.62119
China,CHN,1999,7931.644,1863.3586,253.96214
China,CHN,2000,8226.111,1891.2705,274.13962
China,CHN,2001,8715.2295,1916.9729,305.67575
China,CHN,2002,9307.321,1940.6516,329.1792
China,CHN,2003,10994.302,1972.2737,352.90436
China,CHN,2004,12873.7295,2024.2131,417.86133
China,CHN,2005,14440.989,2109.1343,497.07965
China,CHN,2006,15449.555,2148.8252,590.1359
China,CHN,2007,16738.865,2166.8809,697.8466
China,CHN,2008,17349.281,2214.8127,809.3166
China,CHN,2009,17885.352,2203.7688,859.3975
China,CHN,2010,19367.25,2361.053,965.4451
China,CHN,2011,21535.068,2359.4421,1061.656
China,CHN,2012,21789.303,2412.9692,1114.7808
China,CHN,2013,22034.137,2441.8267,1218.107
China,CHN,2014,21680.762,2458.9192,1311.8085
China,CHN,2015,21273.957,2495.3328,1356.6887
China,CHN,2016,19671.232,2322.3364,1379.4161
China,CHN,2017,20326.11,2227.2148,1491.9949
China,CHN,2018,21352.95,2201.8381,1614.1885
China,CHN,2019,22154.44,2228.6338,1767.4144
China,CHN,2020,22364.936,2265.1636,1940.0922
China,CHN,2021,23177.975,2312.986,2092.129
China,CHN,2022,25617.02,2380.8936,2218.4143
China,CHN,1965,,131.53531,
China,CHN,1966,,169.2165,
China,CHN,1967,,161.42441,
China,CHN,1968,,185.9637,
China,CHN,1969,,252.8362,
China,CHN,1970,,356.4595,28.92576
China,CHN,1971,,458.33832,37.694195
China,CHN,1972,,531.1421,48.780727
China,CHN,1973,,623.4843,60.2704
China,CHN,1974,,754.2055,75.892334
China,CHN,1975,,896.20776,89.19617
China,CHN,1976,,1013.67084,101.79449
China,CHN,1977,,1089.0332,122.15339
China,CHN,1978,,1210.1016,138.38004
China,CHN,1979,,1234.5245,146.2414
China,CHN,1980,,1232.1985,143.82251
Colombia,COL,1981,32.021763,84.39405,30.519
Colombia,COL,1982,35.48201,88.92848,32.536
Colombia,COL,1983,40.55041,95.41989,35.745502
Colombia,COL,1984,53.259933,104.8947,36.340748
Colombia,COL,1985,72.01366,110.73357,37.067497
Colombia,COL,1986,86.1612,186.68938,36.1265
Colombia,COL,1987,117.11247,236.7989,38.06925
Colombia,COL,1988,121.18099,232.53386,36.710747
Colombia,COL,1989,151.68288,248.43729,37.1025
Colombia,COL,1990,164.24956,271.8334,39.246
Colombia,COL,1991,160.74277,262.5844,38.8615
Colombia,COL,1992,175.74094,270.6158,39.809
Colombia,COL,1993,174.2403,279.4891,38.97375
Colombia,COL,1994,181.87982,280.52618,40.2045
Colombia,COL,1995,206.55577,360.71124,42.149
Colombia,COL,1996,237.24223,387.98355,45.4685
Colombia,COL,1997,262.74472,405.1625,56.739998
Colombia,COL,1998,269.31696,469.95505,64.8955
Colombia,COL,1999,262.841,508.2989,56.929
Colombia,COL,2000,306.88055,421.97263,57.358074
Colombia,COL,2001,352.37653,369.97833,59.38993
Colombia,COL,2002,316.85095,354.0521,59.986813
Colombia,COL,2003,401.46042,331.38788,57.499798
Colombia,COL,2004,432.4318,324.48898,61.348198
Colombia,COL,2005,478.87473,322.2988,64.46344
Colombia,COL,2006,528.80383,323.0626,67.64682
Colombia,COL,2007,558.44556,325.31995,72.57884
Colombia,COL,2008,587.2049,360.95447,87.188644
Colombia,COL,2009,581.6551,410.77594,101.118195
Colombia,COL,2010,593.97986,481.3789,108.433876
Colombia,COL,2011,685.4781,560.6426,105.458466
Colombia,COL,2012,717.504,579.90173,115.25647
Colombia,COL,2013,687.2338,618.5938,132.23476
Colombia,COL,2014,714.3084,606.6536,123.32834
Colombia,COL,2015,690.80493,615.9615,116.10316
Colombia,COL,2016,728.4249,544.14105,119.92117
Colombia,COL,2017,729.31964,523.1395,117.52475
Colombia,COL,2018,690.18176,530.1477,123.76339
Colombia,COL,2019,682.5922,542.61224,126.1822
Colombia,COL,2020,428.34378,479.76053,124.55031
Colombia,COL,2021,471.27643,451.0527,125.66442
Colombia,COL,2022,459.38284,461.86255,124.322784
Colombia,COL,1965,,123.91237,
Colombia,COL,1966,,121.46218,
Colombia,COL,1967,,117.17435,
Colombia,COL,1968,,107.66777,
Colombia,COL,1969,,130.65038,
Colombia,COL,1970,,136.76793,12.49325
Colombia,COL,1971,,135.78944,13.004499
Colombia,COL,1972,,123.015465,15.885499
Colombia,COL,1973,,115.69473,16.46
Colombia,COL,1974,,105.52804,17.1255
Colombia,COL,1975,,98.84858,14.91575
Colombia,COL,1976,,92.362915,15.148
Colombia,COL,1977,,86.84424,17.17475
Colombia,COL,1978,,82.55641,22.808249
Colombia,COL,1979,,77.65604,26.056
Colombia,COL,1980,,79.09724,27.84475
Congo,COG,1965,,0.82573,
Congo,COG,1966,,0.72106,
Congo,COG,1967,,0.5815,
Congo,COG,1968,,0.50009,
Congo,COG,1969,,0.27912,
Congo,COG,1970,,0.22096999,
Congo,COG,1971,,0.16282001,
Congo,COG,1972,,3.90768,
Congo,COG,1973,,24.31833,
Congo,COG,1974,,28.55165,
Congo,COG,1975,,20.80607,
Congo,COG,1976,,24.422998,
Congo,COG,1977,,19.061571,
Congo,COG,1978,,28.2609,
Congo,COG,1979,,32.122063,
Congo,COG,1980,,36.84384,
Congo,COG,1981,,47.69463,
Congo,COG,1982,,52.95139,
Congo,COG,1983,,62.394947,
Congo,COG,1984,,70.070755,
Congo,COG,1985,,69.04731,
Congo,COG,1986,,69.21014,
Congo,COG,1987,,73.46671,
Congo,COG,1988,,81.851944,
Congo,COG,1989,,92.59806,
Congo,COG,1990,,93.37727,
Congo,COG,1991,,93.66802,
Congo,COG,1992,,100.45994,
Congo,COG,1993,,110.92694,
Congo,COG,1994,,111.20606,
Congo,COG,1995,,107.775215,
Congo,COG,1996,,120.475174,
Congo,COG,1997,,134.7452,
Congo,COG,1998,,158.15637,
Congo,COG,1999,,159.6449,
Congo,COG,2000,,157.21277,
Congo,COG,2001,,145.88966,
Congo,COG,2002,,140.1276,
Congo,COG,2003,,128.00389,
Congo,COG,2004,,133.39854,
Congo,COG,2005,,146.158,
Congo,COG,2006,,165.13911,
Congo,COG,2007,,133.55975,
Congo,COG,2008,,141.85997,
Congo,COG,2009,,163.89842,
Congo,COG,2010,,186.5655,
Congo,COG,2011,,178.15218,
Congo,COG,2012,,165.62729,
Congo,COG,2013,,143.32234,
Congo,COG,2014,,149.92778,
Congo,COG,2015,,138.78883,
Congo,COG,2016,,138.25708,
Congo,COG,2017,,160.49629,
Congo,COG,2018,,196.91173,
Congo,COG,2019,,200.34785,
Congo,COG,2020,,183.19785,
Congo,COG,2021,,162.84421,
Congo,COG,2022,,160.0586,
Czechia,CZE,1981,496.22098,,
Czechia,CZE,1982,501.44598,,
Czechia,CZE,1983,509.62076,,
Czechia,CZE,1984,517.12714,,
Czechia,CZE,1985,510.80017,,
Czechia,CZE,1986,509.73056,,
Czechia,CZE,1987,506.90396,,
Czechia,CZE,1988,494.7815,,
Czechia,CZE,1989,473.74078,,
Czechia,CZE,1990,422.0585,,
Czechia,CZE,1991,394.43753,,
Czechia,CZE,1992,365.37872,,
Czechia,CZE,1993,357.6968,,
Czechia,CZE,1994,326.8422,,
Czechia,CZE,1995,316.64536,,
Czechia,CZE,1996,320.43347,,
Czechia,CZE,1997,325.27686,,
Czechia,CZE,1998,303.55847,,
Czechia,CZE,1999,269.04248,,
Czechia,CZE,2000,291.31522,,
Czechia,CZE,2001,294.7865,,
Czechia,CZE,2002,282.084,,
Czechia,CZE,2003,283.6,,
Czechia,CZE,2004,272.2294,,
Czechia,CZE,2005,274.1188,,
Czechia,CZE,2006,277.50995,,
Czechia,CZE,2007,276.84055,,
Czechia,CZE,2008,264.99173,,
Czechia,CZE,2009,242.52396,,
Czechia,CZE,2010,242.34268,,
Czechia,CZE,2011,244.40384,,
Czechia,CZE,2012,235.90388,,
Czechia,CZE,2013,206.75829,,
Czechia,CZE,2014,197.64938,,
Czechia,CZE,2015,196.75517,,
Czechia,CZE,2016,187.35567,,
Czechia,CZE,2017,177.73419,,
Czechia,CZE,2018,171.00908,,
Czechia,CZE,2019,156.24455,,
Czechia,CZE,2020,118.740425,,
Czechia,CZE,2021,122.44581,,
Czechia,CZE,2022,133.83871,,
Denmark,DNK,1972,,1.1366035,
Denmark,DNK,1973,,1.7002469,
Denmark,DNK,1974,,1.1334981,
Denmark,DNK,1975,,1.7002469,
Denmark,DNK,1976,,2.273207,
Denmark,DNK,1977,,5.66749,
Denmark,DNK,1978,,4.5339923,
Denmark,DNK,1979,,4.5339923,
Denmark,DNK,1980,,3.4098105,
Denmark,DNK,1981,,8.501235,
Denmark,DNK,1982,,19.269466,
Denmark,DNK,1983,,24.370207,
Denmark,DNK,1984,,26.710184,2.4185998
Denmark,DNK,1985,,34.00494,11.69685
Denmark,DNK,1986,,41.939426,19.838774
Denmark,DNK,1987,,52.707653,25.285837
Denmark,DNK,1988,,54.55697,24.973087
Denmark,DNK,1989,,63.475887,32.0256
Denmark,DNK,1990,,68.57663,32.703224
Denmark,DNK,1991,,80.47836,41.088234
Denmark,DNK,1992,,89.22337,42.798996
Denmark,DNK,1993,,95.21384,46.9529
Denmark,DNK,1994,,104.84857,50.87366
Denmark,DNK,1995,,105.415306,55.085052
Denmark,DNK,1996,,118.206764,66.93522
Denmark,DNK,1997,,130.35226,81.939125
Denmark,DNK,1998,,134.88626,78.867
Denmark,DNK,1999,,169.45795,80.85002
Denmark,DNK,2000,,206.29353,84.994865
Denmark,DNK,2001,,197.22864,87.38349
Denmark,DNK,2002,,210.26389,87.570564
Denmark,DNK,2003,,208.56364,82.93448
Denmark,DNK,2004,,221.63766,98.32064
Denmark,DNK,2005,,215.35074,109.13009
Denmark,DNK,2006,,195.8336,108.42959
Denmark,DNK,2007,,176.41371,96.1517
Denmark,DNK,2008,,163.23248,104.90115
Denmark,DNK,2009,,150.0611,87.56751
Denmark,DNK,2010,,141.38098,85.35939
Denmark,DNK,2011,,127.23942,68.57123
Denmark,DNK,2012,,116.0673,59.911945
Denmark,DNK,2013,,100.9822,49.73585
Denmark,DNK,2014,,94.55666,48.006546
Denmark,DNK,2015,,89.43252,47.93545
Denmark,DNK,2016,,80.53047,47.001026
Denmark,DNK,2017,,78.35093,50.500286
Denmark,DNK,2018,,65.673004,42.927612
Denmark,DNK,2019,,58.35043,32.025566
